"id","publi_name","article_id","study_id","type","param","trend","sign_trend","unit_trend","azimuth","sign_azim","unit_azim","start","end","dur","observation","hemisphere","hor","lat","lon","ele","bat","le","te","o","eco","tax","n","sampling","nperiodes","first_year","last_year","data","uncertainty_distribution","uncertainty_parameter","grain_size","id_area","id_latitude","baseline_temp","trend_mean","trend_sd","trend_nb_pixels","v_lat_mean","v_lat_sd","v_lat_nb_pixels","ele_gradient","v_ele_mean","v_ele_sd","shift","unit","old_name","taxo_level","checkedby","kingdom","phylum","class","order","family","genus","species","new_name","group","temp","valid_species_name"
"A122_P1","Nucifraga_columbiana","A122","P1","LAT","O",198.9,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,4.9725,"km/year","Nucifraga_columbiana","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Corvidae","Nucifraga","columbiana","Nucifraga_columbiana","vertebrate","endotherme","yes"
"A122_P1","Tyto_alba","A122","P1","LAT","O",172.4,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,4.31,"km/year","Tyto_alba","Species","Lise","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","alba","Tyto_alba","vertebrate","endotherme","yes"
"A122_P1","Phalacrocorax_carbo","A122","P1","LAT","O",-40.1,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.0025,"km/year","Phalacrocorax_carbo","Species","Lise","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","carbo","Phalacrocorax_carbo","vertebrate","endotherme","yes"
"A122_P1","Himantopus_mexicanus","A122","P1","LAT","O",-113.6,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-2.84,"km/year","Himantopus_mexicanus","Species","Lise","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","mexicanus","Himantopus_mexicanus","vertebrate","endotherme","yes"
"A122_P1","Carduelis_hornemanni","A122","P1","LAT","O",-43.3,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.0825,"km/year","Carduelis_hornemanni","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","hornemanni","Acanthis_hornemanni","vertebrate","endotherme","yes"
"A122_P1","Botaurus_lentiginosus","A122","P1","LAT","O",59.2,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,1.48,"km/year","Botaurus_lentiginosus","Species","Lise","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Botaurus","lentiginosus","Botaurus_lentiginosus","vertebrate","endotherme","yes"
"A122_P1","Melanerpes_lewis","A122","P1","LAT","O",-371.4,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-9.285,"km/year","Melanerpes_lewis","Species","Lise","Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes","lewis","Melanerpes_lewis","vertebrate","endotherme","yes"
"A122_P1","Limnodromus_scolopaceus","A122","P1","LAT","O",9.2,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.23,"km/year","Limnodromus_scolopaceus","Species","Lise","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limnodromus","scolopaceus","Limnodromus_scolopaceus","vertebrate","endotherme","yes"
"A122_P1","Ammodramus_henslowii","A122","P1","LAT","O",-3.5,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-0.0875,"km/year","Ammodramus_henslowii","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Ammodramus","henslowii","Ammodramus_henslowii","vertebrate","endotherme","yes"
"A122_P1","Fulica_americana","A122","P1","LAT","O",20,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.5,"km/year","Fulica_americana","Species","Lise","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","americana","Fulica_americana","vertebrate","endotherme","yes"
"A122_P1","Catherpes_mexicanus","A122","P1","LAT","O",151.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,3.7825,"km/year","Catherpes_mexicanus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Catherpes","mexicanus","Catherpes_mexicanus","vertebrate","endotherme","yes"
"A122_P1","Sitta_canadensis","A122","P1","LAT","O",393.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,9.8325,"km/year","Sitta_canadensis","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","canadensis","Sitta_canadensis","vertebrate","endotherme","yes"
"A122_P1","Dendroica_coronata","A122","P1","LAT","O",10.8,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.27,"km/year","Dendroica_coronata","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","coronata","Setophaga_coronata","vertebrate","endotherme","yes"
"A122_P1","Mimus_polyglottos","A122","P1","LAT","O",21.7,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.5425,"km/year","Mimus_polyglottos","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","polyglottos","Mimus_polyglottos","vertebrate","endotherme","yes"
"A122_P1","Clangula_hyemalis","A122","P1","LAT","O",-73.9,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.8475,"km/year","Clangula_hyemalis","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Clangula","hyemalis","Clangula_hyemalis","vertebrate","endotherme","yes"
"A122_P1","Dendroica_dominica","A122","P1","LAT","O",-41.2,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.03,"km/year","Dendroica_dominica","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","dominica","Setophaga_dominica","vertebrate","endotherme","yes"
"A122_P1","Quiscalus_quiscula","A122","P1","LAT","O",-74.5,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.8625,"km/year","Quiscalus_quiscula","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Quiscalus","quiscula","Quiscalus_quiscula","vertebrate","endotherme","yes"
"A122_P1","Aythya_valisineria","A122","P1","LAT","O",-119.7,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-2.9925,"km/year","Aythya_valisineria","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","valisineria","Aythya_valisineria","vertebrate","endotherme","yes"
"A122_P1","Poecile_atricapillus","A122","P1","LAT","O",145.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,3.6325,"km/year","Poecile_atricapillus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","atricapilla","Poecile_atricapilla","vertebrate","endotherme","yes"
"A122_P1","Geococcyx_californianus","A122","P1","LAT","O",-4.8,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-0.12,"km/year","Geococcyx_californianus","Species","Lise","Animalia","Chordata","Aves","Cuculiformes","Neomorphidae","Geococcyx","californianus","Geococcyx_californianus","vertebrate","endotherme","yes"
"A122_P1","Sphyrapicus_thyroideus","A122","P1","LAT","O",81.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,2.0325,"km/year","Sphyrapicus_thyroideus","Species","Lise","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","thyroideus","Sphyrapicus_thyroideus","vertebrate","endotherme","yes"
"A122_P1","Limnodromus_griseus","A122","P1","LAT","O",237.7,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,5.9425,"km/year","Limnodromus_griseus","Species","Lise","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limnodromus","griseus","Limnodromus_griseus","vertebrate","endotherme","yes"
"A122_P1","Sitta_pygmaea","A122","P1","LAT","O",427.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,10.6825,"km/year","Sitta_pygmaea","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","pygmaea","Sitta_pygmaea","vertebrate","endotherme","yes"
"A122_P1","Ammodramus_maritimus","A122","P1","LAT","O",69.2,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,1.73,"km/year","Ammodramus_maritimus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Ammodramus","maritimus","Ammodramus_maritimus","vertebrate","endotherme","yes"
"A122_P1","Geothlypis_trichas","A122","P1","LAT","O",175.9,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,4.3975,"km/year","Geothlypis_trichas","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","trichas","Geothlypis_trichas","vertebrate","endotherme","yes"
"A122_P1","Perisoreus_canadensis","A122","P1","LAT","O",24.3,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.6075,"km/year","Perisoreus_canadensis","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","canadensis","Perisoreus_canadensis","vertebrate","endotherme","yes"
"A122_P1","Cygnus_buccinator","A122","P1","LAT","O",-58.6,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.465,"km/year","Cygnus_buccinator","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Cygnus","buccinator","Cygnus_buccinator","vertebrate","endotherme","yes"
"A122_P1","Poecile_carolinensis","A122","P1","LAT","O",-23.2,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-0.58,"km/year","Poecile_carolinensis","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","carolinensis","Poecile_carolinensis","vertebrate","endotherme","yes"
"A122_P1","Rallus_elegans","A122","P1","LAT","O",23,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.575,"km/year","Rallus_elegans","Species","Lise","Animalia","Chordata","Aves","Gruiformes","Rallidae","Rallus","elegans","Rallus_elegans","vertebrate","endotherme","yes"
"A122_P1","Loxia_leucoptera","A122","P1","LAT","O",43.8,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,1.095,"km/year","Loxia_leucoptera","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia","leucoptera","Loxia_leucoptera","vertebrate","endotherme","yes"
"A122_P1","Sturnella_magna","A122","P1","LAT","O",-54.9,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-1.3725,"km/year","Sturnella_magna","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Icteridae","Sturnella","magna","Sturnella_magna","vertebrate","endotherme","yes"
"A122_P1","Zonotrichia_leucophrys","A122","P1","LAT","O",34.9,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.8725,"km/year","Zonotrichia_leucophrys","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","leucophrys","Zonotrichia_leucophrys","vertebrate","endotherme","yes"
"A122_P1","Falco_mexicanus","A122","P1","LAT","O",9.3,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.2325,"km/year","Falco_mexicanus","Species","Lise","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","mexicanus","Falco_mexicanus","vertebrate","endotherme","yes"
"A122_P1","Sialia_mexicana","A122","P1","LAT","O",3.7,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.0925,"km/year","Sialia_mexicana","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","mexicana","Sialia_mexicana","vertebrate","endotherme","yes"
"A122_P1","Aimophila_ruficeps","A122","P1","LAT","O",102.7,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,2.5675,"km/year","Aimophila_ruficeps","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Aimophila","ruficeps","Aimophila_ruficeps","vertebrate","endotherme","yes"
"A122_P1","Dendroica_discolor","A122","P1","LAT","O",27.8,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.695,"km/year","Dendroica_discolor","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","discolor","Setophaga_discolor","vertebrate","endotherme","yes"
"A122_P1","Melospiza_georgiana","A122","P1","LAT","O",-2.7,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-0.0675,"km/year","Melospiza_georgiana","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","georgiana","Melospiza_georgiana","vertebrate","endotherme","yes"
"A122_P1","Poecile_rufescens","A122","P1","LAT","O",198.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,4.9575,"km/year","Poecile_rufescens","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","rufescens","Poecile_rufescens","vertebrate","endotherme","yes"
"A122_P1","Sialia_sialis","A122","P1","LAT","O",184.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,4.6075,"km/year","Sialia_sialis","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","sialis","Sialia_sialis","vertebrate","endotherme","yes"
"A122_P1","Anas_strepera","A122","P1","LAT","O",239.6,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,5.99,"km/year","Anas_strepera","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mareca","strepera","Mareca_strepera","vertebrate","endotherme","yes"
"A122_P1","Charadrius_semipalmatus","A122","P1","LAT","O",145,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,3.625,"km/year","Charadrius_semipalmatus","Species","Lise","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","semipalmatus","Charadrius_semipalmatus","vertebrate","endotherme","yes"
"A122_P1","Pooecetes_gramineus","A122","P1","LAT","O",-13.4,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-0.335,"km/year","Pooecetes_gramineus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pooecetes","gramineus","Pooecetes_gramineus","vertebrate","endotherme","yes"
"A122_P1","Sayornis_nigricans","A122","P1","LAT","O",65.3,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,1.6325,"km/year","Sayornis_nigricans","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","nigricans","Sayornis_nigricans","vertebrate","endotherme","yes"
"A122_P1","Vermivora_ruficapilla","A122","P1","LAT","O",127.6,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,3.19,"km/year","Vermivora_ruficapilla","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Oreothlypis","ruficapilla","Oreothlypis_ruficapilla","vertebrate","endotherme","yes"
"A122_P1","Patagioenas_fasciata","A122","P1","LAT","O",111.8,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,2.795,"km/year","Patagioenas_fasciata","Species","Lise","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","fasciata","Patagioenas_fasciata","vertebrate","endotherme","yes"
"A122_P1","Thalasseus_maximus","A122","P1","LAT","O",1.9,"N","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,0.0475,"km/year","Thalasseus_maximus","Species","Lise","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","maximus","Thalasseus_maximus","vertebrate","endotherme","yes"
"A122_P1","Regulus_satrapa","A122","P1","LAT","O",140.5,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,3.5125,"km/year","Regulus_satrapa","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Regulus","satrapa","Regulus_satrapa","vertebrate","endotherme","yes"
"A122_P1","Buteo_jamaicensis","A122","P1","LAT","O",132.6,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,3.315,"km/year","Buteo_jamaicensis","Species","Lise","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Buteo","jamaicensis","Buteo_jamaicensis","vertebrate","endotherme","yes"
"A122_P1","Charadrius_alexandrinus","A122","P1","LAT","O",-107,"Y","km",NA,NA,NA,1966,2005,40,NA,"N",0,1,0,0,0,0,0,1,"T","A",290,"CONTINUOUS",40,1966,2006,"abundance-based","RESAMPLING(same)","no","large",1106.502816,42.16184606,4.61293,0.032847926,0.013010899,7907,1.960697262,7.02967064,13950,NA,NA,NA,-2.675,"km/year","Charadrius_alexandrinus","Species","Lise","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","alexandrinus","Charadrius_alexandrinus","vertebrate","endotherme","yes"
